label	url
The Jupiter Global Fund - Jupiter Global Equities	/fonds/wkn/A0RMW9
The Jupiter Global Fund - Jupiter Japan Select	/fonds/wkn/A0RMWY
The Jupiter Global Fund - Jupiter New Europe	/fonds/wkn/A0MRMV
Threadneedle (Lux) - Emerging Market Debt	/fonds/wkn/A0DN5N
Threadneedle (Lux) - Euro Active Bonds	/fonds/wkn/930986
Threadneedle (Lux) - European Smaller Companies Absolute Alp	/fonds/wkn/A1JJHG
Threadneedle (Lux) - Global Asset Allocation	/fonds/wkn/A0DN5R
Threadneedle (Lux) - Global Energy Equities	/fonds/wkn/550668
Threadneedle (Lux) - Global Focus	/fonds/wkn/A0DPBA
Threadneedle (Lux) - Pan European Equities	/fonds/wkn/974982
Threadneedle American Fund	/fonds/wkn/987651
Threadneedle American Select Fund	/fonds/wkn/987653
Threadneedle American SmallerCompanies Fund	/fonds/wkn/987655
Threadneedle Asia Fund	/fonds/wkn/987669
Threadneedle China Opportunities Fund	/fonds/wkn/A0MMW3
Threadneedle Credit Opportunities Fund	/fonds/wkn/A0RGEA
Threadneedle European Corporate Bond (acc)	/fonds/wkn/A1H74A
Threadneedle European Fund	/fonds/wkn/987661
Threadneedle European High Yield Bond Fund (acc)	/fonds/wkn/A1H74E
Threadneedle European Select Fund	/fonds/wkn/987663
Threadneedle Global Select Fund	/fonds/wkn/987677
Threadneedle Latin America Fund	/fonds/wkn/987673
THREADNEEDLE PAN EUROPEAN ACCELERANDO ANTEILSKLASSE 1	/fonds/wkn/A0DPXM
Threadneedle Pan European Fund	/fonds/wkn/926114
Threadneedle Target Return Fund	/fonds/wkn/A0JD57
Threadneedle UK Fund	/fonds/wkn/987643
TIBERIUS INTERBOND OP	/fonds/wkn/A0LCNU
TMW IMMOBILIEN WELTFONDS	/fonds/wkn/A0DJ32
TOP 25 S	/fonds/wkn/515254
Top Ten Classic	/fonds/wkn/921373
TOP TREND	/fonds/wkn/A1J9EB
TopPortfolio-INVEST	/fonds/wkn/977494
Total Return Bond Fund	/fonds/wkn/A0KD24
Trans-Balkan	/fonds/wkn/A0LBUS
Tri Style Fund	/fonds/wkn/798617
Tri Style Fund	/fonds/wkn/798616
TUERKEI 75 PLUS	/fonds/wkn/989402
Turkisfund Bonds	/fonds/wkn/987859
UBAM - Asia Equity	/fonds/wkn/926387
UBAM - Dr. Ehrhardt German Equity	/fonds/wkn/A0F552
UBAM - Dr. Ehrhardt German Equity	/fonds/wkn/921807
UBAM - Europe Equity	/fonds/wkn/921803
UBAM - IFDC Japan Equity	/fonds/wkn/921804
UBAM - Neuberger Berman US Equity Value	/fonds/wkn/921802
UBS (CH) Equity Fund - Small Caps Europe (EUR)	/fonds/wkn/972958
UBS (CH) Strategy Fund - Balanced (EUR)	/fonds/wkn/972955
UBS (D) 3 Sector Real Estate Europe	/fonds/wkn/977268
UBS (D) Aktienfonds-Special IDeutschland	/fonds/wkn/848820
UBS (D) Equity Fund - Global Opportunity	/fonds/wkn/848821
UBS (D) Equity Fund - Small Caps Germany	/fonds/wkn/975165
UBS (D) Euroinvest Immobilien	/fonds/wkn/977261
UBS (D) Konzeptfonds I	/fonds/wkn/978516
UBS (D) Konzeptfonds III	/fonds/wkn/978518
UBS (D) Konzeptfonds IV	/fonds/wkn/979706
UBS (D) Konzeptfonds V	/fonds/wkn/979707
UBS (D) Rent-Euro	/fonds/wkn/975250
UBS (D) Rent-International	/fonds/wkn/975251
UBS (Irl) ETF plc - S&P 500 (USD) A-dis	/fonds/wkn/A1JVB5
UBS (Irl) ETF plc - Solactive Global Pure Gold Miners (USD) 	/fonds/wkn/A1JVYP
UBS (Lux) Bond Fund - Convert Europe (EUR)	/fonds/wkn/934143
UBS (Lux) Bond Fund - Convert Europe (EUR)	/fonds/wkn/935870
UBS (Lux) Bond Fund - EUR	/fonds/wkn/972147
UBS (Lux) Bond Fund - EUR	/fonds/wkn/971897
UBS (Lux) Bond Fund - Euro High Yield (EUR)	/fonds/wkn/988074
UBS (Lux) Bond Fund - Euro High Yield (EUR)	/fonds/wkn/988075
UBS (Lux) Bond Fund - USD	/fonds/wkn/972143
UBS (Lux) Bond Sicav - Asian Local Currency Bond	/fonds/wkn/A1H502
UBS (Lux) Bond SICAV - Currency Diversifier	/fonds/wkn/A1JPM5
UBS (Lux) Bond SICAV - EUR Corporates (EUR)	/fonds/wkn/216521
UBS (Lux) Bond SICAV - Short Term EUR Corporates (EUR)	/fonds/wkn/692806
UBS (Lux) Equity Fund - Australia (AUD)	/fonds/wkn/972974
UBS (Lux) Equity Fund - Biotech (USD)	/fonds/wkn/986327
UBS (Lux) Equity Fund - Canada (CAD)	/fonds/wkn/972746
UBS (Lux) Equity Fund - China Opportunity (USD)	/fonds/wkn/986579
UBS (Lux) Equity Fund - Euro Countries Opportunity (EUR)	/fonds/wkn/988066
UBS (Lux) Equity Fund - European Opportunity (EUR)	/fonds/wkn/971556
UBS (Lux) Equity Fund - Global Innovators (EUR)	/fonds/wkn/676908
UBS (Lux) Equity Fund - Global Multi Tech (USD)	/fonds/wkn/987607
UBS (Lux) Equity Fund - Global Sustainable (USD)	/fonds/wkn/987076
UBS (Lux) Equity Fund - Greater China (USD)	/fonds/wkn/986408
UBS (Lux) Equity Fund - Health Care (USD)	/fonds/wkn/988083
UBS (Lux) Equity Fund - Japan (JPY)	/fonds/wkn/921574
UBS (Lux) Equity Fund - Mid Caps Europe (EUR)	/fonds/wkn/974185
UBS (Lux) Equity Fund - Small Caps USA (USD)	/fonds/wkn/972309
UBS (Lux) Equity Fund - USA Multi Strategy (USD)	/fonds/wkn/921576
UBS (Lux) Equity SICAV - Brazil (USD)	/fonds/wkn/A0MMB2
UBS (Lux) Equity SICAV - Emerging Markets High Dividend	/fonds/wkn/A1JBAC
UBS (Lux) Equity SICAV - Emerging Markets Innovators (USD)	/fonds/wkn/A0QYZB
UBS (Lux) Equity SICAV - Russia (USD)	/fonds/wkn/A0J24F
UBS (Lux) Equity SICAV - US Opportunity (USD)	/fonds/wkn/A0JC8A
UBS (Lux) Equity SICAV - US Opportunity (USD)	/fonds/wkn/986705
UBS (Lux) Key Selection SICAV - European Core Equities (EUR)	/fonds/wkn/787304
UBS (Lux) Key Selection SICAV - Global Equities (USD)	/fonds/wkn/216519
UBS (Lux) Medium Term Bond Fund - EUR	/fonds/wkn/974494
UBS (Lux) Medium Term Bond Fund - EUR	/fonds/wkn/989676
UBS (Lux) Medium Term Bond Fund - USD	/fonds/wkn/974497
UBS (Lux) Money Market Fund	/fonds/wkn/972219
UBS (Lux) Money Market Fund - EUR	/fonds/wkn/971303
UBS (Lux) Money Market Fund - USD	/fonds/wkn/971186
UBS (Lux) Money Market Invest	/fonds/wkn/986995
UBS (Lux) Money Market Invest - EUR	/fonds/wkn/971462
UBS (Lux) Strategy Fund - Balanced (EUR)	/fonds/wkn/935647
UBS (Lux) Strategy Fund - Balanced (EUR)	/fonds/wkn/973767
UBS (Lux) Strategy Fund - Balanced (EUR)	/fonds/wkn/973768
UBS (Lux) Strategy Fund - Equity (EUR)	/fonds/wkn/986912
UBS (Lux) Strategy Fund - Fixed Income (EUR)	/fonds/wkn/972179
UBS (Lux) Strategy Fund - Fixed Income (EUR)	/fonds/wkn/972180
UBS (Lux) Strategy Fund - Growth (EUR)	/fonds/wkn/971861
UBS (Lux) Strategy Fund - Yield (EUR)	/fonds/wkn/971999
UBS (Lux) Strategy Fund - Yield (EUR)	/fonds/wkn/972000
UBS (Lux) Strategy SICAV - Fixed Income (EUR)	/fonds/wkn/972953
UBS D KONZEPTFONDS EUROPE PLUS	/fonds/wkn/532032
UBS ETFS plc - HFRX Global Hedge Fund Index (EUR A-acc) 	/fonds/wkn/A1C3UQ
UBS ETFs plc - MSCI EMU TRN Index SF	/fonds/wkn/A1JJCE
UBS LUX EQUITY SICAV SMALL CAPS EUROPE EUR B	/fonds/wkn/A0DKM4
UBS LUX KEY SELECTION SICAV GLOBAL ALLOCATION EUR B	/fonds/wkn/A0B8QJ
UBS-ETF Barclays Capital US 7-10 Year Treasury Bond	/fonds/wkn/A1JRDC
UBS-ETF EMU Values	/fonds/wkn/A0X97R
UBS-ETF EURO STOXX 50	/fonds/wkn/794357
UBS-ETF FTSE 100	/fonds/wkn/794362
UBS-ETF Markit iBoxx Germany 1-3	/fonds/wkn/A1JRDF
UBS-ETF Markit iBoxx Liquid Corporates	/fonds/wkn/A1JRDL
UBS-ETF MSCI Canada	/fonds/wkn/A0X97V
UBS-ETF MSCI Canada SF-A	/fonds/wkn/A1JJCG
UBS-ETF MSCI Emerging Markets A	/fonds/wkn/UB42AA
UBS-ETF MSCI EMU	/fonds/wkn/633611
UBS-ETF MSCI EMU Small Cap A	/fonds/wkn/A1JHNE
UBS-ETF MSCI Europe	/fonds/wkn/A0X97P
UBS-ETF MSCI Europe & Middle East Socially Responsible A	/fonds/wkn/A1JA1T
UBS-ETF MSCI Japan	/fonds/wkn/794361
UBS-ETF MSCI North America Socially Responsible A	/fonds/wkn/A1JA1S
UBS-ETF MSCI Pacific ex Japan	/fonds/wkn/A0X97T
UBS-ETF MSCI Pacific Socially Responsible A	/fonds/wkn/A1JA1U
UBS-ETF MSCI USA	/fonds/wkn/794358
UBS-ETF MSCI World	/fonds/wkn/A0NCFR
UBS-ETF MSCI World Socially Responsible A	/fonds/wkn/A1JA1R
UNCONSTRAINED BOND FUND E CLASS EUR HEDGED EUR	/fonds/wkn/A0YELX
Uni-Global - Equities Europe	/fonds/wkn/A0DQZK
Uni21.Jahrhundert -net-	/fonds/wkn/975787
UniAsia	/fonds/wkn/971267
UniAsiaPacific	/fonds/wkn/921589
UniAsiaPacific	/fonds/wkn/921590
UNICOMMODITIES	/fonds/wkn/A0JJ57
UniDeutschland (indexorientierter Fonds)	/fonds/wkn/975011
UNIDEUTSCHLAND XS	/fonds/wkn/975049
UniDividendenAss	/fonds/wkn/A0B821
UNIDIVIDENDENASS A	/fonds/wkn/A0B822
UniDynamicFonds Europa	/fonds/wkn/987194
UniDynamicFonds Europa 	/fonds/wkn/989807
UniDynamicFonds Global	/fonds/wkn/988255
UniDynamicFonds Global	/fonds/wkn/989808
UniEM Fernost	/fonds/wkn/973820
UniEM Global	/fonds/wkn/502347
UniEM Osteuropa	/fonds/wkn/973821
UniEuroAktien	/fonds/wkn/975774
UniEuroAspirant	/fonds/wkn/989805
UniEuroKapital	/fonds/wkn/972308
UniEuroKapital -net-	/fonds/wkn/988457
UniEuroKapital Corporates	/fonds/wkn/136703
UniEuroKapital Corporates 	/fonds/wkn/136704
UniEuropa	/fonds/wkn/975023
UniEuropa	/fonds/wkn/972121
UniEuropaRenta	/fonds/wkn/971132
UniEuropaRenta -net-	/fonds/wkn/975024
UniEuroRenta	/fonds/wkn/849106
UniEuroRenta Corporates	/fonds/wkn/940637
UNIEURORENTA EMERGINGMARKETS	/fonds/wkn/622392
UniEuroRenta HighYield	/fonds/wkn/975783
UniEuroRenta Real Zins	/fonds/wkn/A0CA69
UniEuroRenta Real Zins 	/fonds/wkn/A0CA7A
UniEuroSTOXX 50	/fonds/wkn/989797
UniEuroSTOXX 50	/fonds/wkn/988475
UNIEXTRA EUROSTOXX 50	/fonds/wkn/A0B823
UNIFAVORIT AKTIEN	/fonds/wkn/847707
UniFavorit Renten	/fonds/wkn/970882
UniFonds	/fonds/wkn/849100
UniFonds -net-	/fonds/wkn/975020
UniGarantTop Europa	/fonds/wkn/A0BLBL
UniGlobal	/fonds/wkn/849105
UniGlobal -net-	/fonds/wkn/975027
UniGlobal II	/fonds/wkn/A1JQ13
UniGlobalTitans 50	/fonds/wkn/926155
UniImmo Deutschland	/fonds/wkn/980550
UniImmo Europa	/fonds/wkn/980551
UNIIMMO GLOBAL	/fonds/wkn/980555
UniJapan	/fonds/wkn/975012
UniKapital	/fonds/wkn/975017
UNIKAPITAL	/fonds/wkn/849108
UniMid&SmallCaps Europa	/fonds/wkn/988567
UNIMONEYMARKET EURO CORPORATES	/fonds/wkn/A0JEL6
UniNordamerika	/fonds/wkn/975007
UnionGeldmarktFonds	/fonds/wkn/975013
UniRak	/fonds/wkn/849104
UniRak 	/fonds/wkn/531446
UniRak Konservativ	/fonds/wkn/A1C81C
UniRenta	/fonds/wkn/849102
UNISELECTION GLOBAL I	/fonds/wkn/532678
UniStrategie Ausgewogen	/fonds/wkn/531411
UniStrategie Dynamisch	/fonds/wkn/531412
US Equity	/fonds/wkn/A0EQYN
US Opportunities OP	/fonds/wkn/A0B5VA
US Thematic Research Portfolio	/fonds/wkn/659146
VALEXX ADVANTAGE DYNAMISCH	/fonds/wkn/A0RHD8
VALUE HOLDING CAPITAL PARTNER FUND	/fonds/wkn/A0B63E
ValueInvest LUX Japan	/fonds/wkn/A0D839
ValueInvest LUX Japan	/fonds/wkn/A0D84A
VanEck Vectors Gaming ETF	/fonds/wkn/A2AHK3
VanEck Vectors Gold Miners ETF	/fonds/wkn/A2AHFU
VanEck Vectors Junior Gold Miners ETF	/fonds/wkn/A2AHFT
VanEck Vectors Vietnam ETF	/fonds/wkn/A2AHKE
VCH Expert Natural Resources 	/fonds/wkn/A0BL7N
Ve-RI Equities Europe	/fonds/wkn/976320
Ve-RI Listed Infrastructure	/fonds/wkn/976334
Ve-RI Listed Real Estate	/fonds/wkn/976327
Veri ETF-Allocation Defensive	/fonds/wkn/556166
Veri ETF-Allocation Emerging Markets	/fonds/wkn/556168
Veri ETF-Dachfonds	/fonds/wkn/556167
Veri Multi Asset Allocation	/fonds/wkn/976323
VITRUVIUS EMERGING MARK	/fonds/wkn/164363
VITRUVIUS EMERGING MARKET	/fonds/wkn/164362
VITRUVIUS European Equity	/fonds/wkn/799096
VITRUVIUS Japanese Equity	/fonds/wkn/798387
VITRUVIUS US Equity	/fonds/wkn/798391
Volksbank-Dividend-Invest	/fonds/wkn/921741
Volksbank-Europa-Invest	/fonds/wkn/988681
Volksbank-Pacific-Invest	/fonds/wkn/974872
VONTOBEL EUROPEAN VALUE EQUITY A2	/fonds/wkn/724771
Vontobel Fund - Bond Global Aggregate	/fonds/wkn/972047
Vontobel Fund - Eastern European Bond	/fonds/wkn/987182
Vontobel Fund - Eastern European Bond	/fonds/wkn/987181
Vontobel Fund - Emerging Markets Equity	/fonds/wkn/972722
Vontobel Fund - EUR Corporate Bond Mid Yield	/fonds/wkn/724773
Vontobel Fund - EUR Corporate Bond Mid Yield	/fonds/wkn/724774
Vontobel Fund - Euro Bond	/fonds/wkn/972714
Vontobel Fund - Euro Bond	/fonds/wkn/972051
Vontobel Fund - Euro Money	/fonds/wkn/578798
Vontobel Fund - European Mid and Small Cap Equity	/fonds/wkn/578792
Vontobel Fund - European Mid and Small Cap Equity	/fonds/wkn/578791
Vontobel Fund - Far East Equity	/fonds/wkn/987183
Vontobel Fund - Far East Equity	/fonds/wkn/987184
Vontobel Fund - Japanese Equity	/fonds/wkn/972050
Vontobel Fund - New Power	/fonds/wkn/794740
Vontobel Fund - Swiss Money	/fonds/wkn/578796
Vontobel Fund -New Power	/fonds/wkn/794739
VONTOBEL FUND GLOBAL VALUE EQUITY EX US H	/fonds/wkn/A0ET2C
VONTOBEL US VALUE EQUITY A2	/fonds/wkn/972046
VPV-Rent Pioneer Investments	/fonds/wkn/847244
VPV-Spezial Pioneer Investments	/fonds/wkn/848046
W&W Dachfonds Basis	/fonds/wkn/532621
W&W Europa-Fonds	/fonds/wkn/978048
W&W Global-Fonds	/fonds/wkn/978049
W&W Internationaler Rentenfonds	/fonds/wkn/848450
W&W Quality Select Aktien Europa	/fonds/wkn/978056
WAC Fonds - 1	/fonds/wkn/A0Q748
WachstumGlobal-INVEST	/fonds/wkn/979906
Wallberg Blackstar African Fund	/fonds/wkn/A0NJUH
WALSER PORTFOLIO CLASSIC NORDAMERIKA	/fonds/wkn/591962
WALSER PORTFOLIO GERMAN SELECT	/fonds/wkn/A0BKM9
WARBURG - BUND TREND active short - FONDS	/fonds/wkn/A0RHEN
WARBURG - BUND TREND active short - FONDS	/fonds/wkn/A0RHEJ
WARBURG - CLASSIC - FONDS	/fonds/wkn/976537
WARBURG - DAXTREND - FONDS	/fonds/wkn/976544
WARBURG - DEFENSIV - FONDS	/fonds/wkn/976539
WARBURG - EURO RENTEN - TREND - FONDS	/fonds/wkn/978480
WARBURG - MULTI-ASSET - SELECT - FONDS	/fonds/wkn/976530
WARBURG - ORDO - RENTENFONDS	/fonds/wkn/976528
WARBURG - RENTEN PLUS - FONDS	/fonds/wkn/978473
WARBURG - WACHSTUM - STRATEGIEFONDS	/fonds/wkn/978487
WARBURG - ZUKUNFT - STRATEGIEFONDS	/fonds/wkn/678026
WARBURG PRIVATCONSULT FONDS	/fonds/wkn/515361
WARBURG TREND ALLOCATION PLUS FONDS	/fonds/wkn/678038
WARBURG VALUE FUND	/fonds/wkn/A0DN29
WARBURG ZINSTREND FONDS	/fonds/wkn/A0NAU4
WELTZINS INVEST	/fonds/wkn/A1CXYM
WERTGRUND WohnSelect D	/fonds/wkn/A1CUAY
WestInvest InterSelect	/fonds/wkn/980142
WIP Emerging Markets Fixed Income Fund	/fonds/wkn/548133
WIP Opportunistic Equity Fund	/fonds/wkn/973551
Worldwide Investors Portfolio Emerging Markets Fixed Income	/fonds/wkn/988064
WWK Select Balance	/fonds/wkn/631999
WWK Select Top Ten	/fonds/wkn/632034
WWK-Rent-cominvest	/fonds/wkn/847119
ZZ1	/fonds/wkn/986462
ZZ3 A	/fonds/wkn/988533
